,Label,ECG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_DFA_alpha2,HRV_MFDFA_alpha2_Width,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Mean,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Fluctuation,HRV_MFDFA_alpha2_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,Condition,Participant,RSP_Rate_Mean,RSP_Amplitude_Mean,RSP_Phase_Duration_Inspiration,RSP_Phase_Duration_Expiration,RSP_Phase_Duration_Ratio,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SDSD,RRV_CVBB,RRV_CVSD,RRV_MedianBB,RRV_MadBB,RRV_MCVBB,RRV_VLF,RRV_LF,RRV_HF,RRV_LFHF,RRV_LFn,RRV_HFn,RRV_SD1,RRV_SD2,RRV_SD2SD1,RRV_ApEn,RRV_SampEn
35,4,65.4981827434068,915.9615384615385,44.84015257609021,18.47393425317329,45.62762223470618,37.613775621504075,37.79625159065654,0.048954187150046,0.04106479807512517,921.0,40.0302,0.04346384364820847,52.0,881.2,949.6,16.346153846153847,55.769230769230774,812.0,1030.0,6.933333333333334,132.8125,0.007783594445968784,0.05725504950464326,0.04510915915016679,0.0005484082293101692,1.2692555255584177,0.5563462599451002,0.4383248674062946,-3.0986699677229947,26.72598580318607,57.79862900903943,0.4623982655195204,4852.897774740459,2.162637869924675,4.39297125305253,499.9900156987023,0.4519230769230769,0.45544554455445546,0.6739130434782609,0.0,49.435215946843854,49.44655287009636,49.4254366451439,42.57425742574257,0.4274930690895116,0.5725069309104884,17.474911988894473,20.222778847471123,0.592816767171646,0.40718323282835395,44.50182036798934,36.88183156053648,0.5636932663368487,0.4363067336631513,33.80668990809659,29.74248042424766,1.0859956786318157,0.9141871113662057,1.179951815934114,1.2490065597200883,0.10950697862500647,-0.07484006293764844,-0.42446322757408433,0.00012310689612153114,0.037789731973541046,0.8367735669942435,0.5072514460076026,0.8670843738983021,0.8700719629794231,0.7037711570393836,-0.10206420490172441,-0.4773500669873505,0.00010632456357909128,0.015971961250169617,0.6391499757923409,1.5629178967992075,5.614519554972366,1.2928413478375067,1.4717275877784342,1.4020108914809926,1.8443517530207145,1.8093381911037136,1.7650752805065142,3.243213201423677,1.0308368797140142,Normal,5,13.113411798547139,5.225978081229521,0.0037729697688203907,0.0056657075871380785,0.6659309028559013,3833.568572492215,4783.2307692307695,2789.770903193969,4003.9617955977133,0.5832398723347849,0.8014600920266121,3912.0,382.51079999999996,0.09777883435582821,0.009473435401371137,0.0020378500946683794,3.8280609892503355e-05,53.23452526986671,0.5781813144103177,0.03238250812155519,2831.2285372790084,2747.687819660806,0.970493121089232,0.28925987611967585,0.7537718023763802
36,5,65.63640960974556,914.2369942196532,37.910060095525346,9.405764860250533,31.93480066607974,31.710831140072674,31.75687574995445,0.04146633786995622,0.034685569869265076,918.0,35.5824,0.03876078431372549,46.0,886.0,946.0,10.982658959537572,52.02312138728323,764.0,992.0,10.8125,148.4375,0.0027283076605006443,0.011911770794849612,0.02159366899972655,0.0008379674823427514,0.5516325546622232,0.3213169613263851,0.582483681593329,-3.835355109119276,22.45550219209142,48.76328403524786,0.4605002028956822,3440.0566211595274,2.1715517033692415,4.243535700805056,423.5679700344825,0.45664739884393063,0.44311377245508987,0.5743243243243243,0.01834862385321101,49.94254194438061,49.947672652443366,49.93716074590848,40.41916167664671,0.4114676413277836,0.5885323586722163,14.404254862350044,17.226939422325287,0.5864549712189087,0.4135450287810913,37.34309264986209,31.358432697538852,0.5558394061253674,0.44416059387463247,28.301847349561115,25.299394687487474,0.9607191797785377,1.5221507304081359,1.3807689625829864,1.7217945449826058,-1.8174983311558268,-2.835362536722708,-0.2759580732795236,0.0017796554156535931,0.19952029014038258,0.4407604426060155,0.9188675257872432,0.56156406381769,0.23759090365096935,0.8048083287748344,1.5533076772366272,-0.8525787462008252,0.00019380843998270466,0.04695065511660997,1.1168888079285937,1.6782987620052217,5.9701891446013144,1.2761904262639898,1.4450576709051426,1.4240621283419541,2.2457243384987864,1.7606366008526675,1.8982687765418653,3.1213802931553922,0.9751015292065578,Anxious,5,13.648628415351457,4.191043357786717,0.0032991479905783282,0.00561435162440156,0.5876276035578709,1443.305443478477,4460.71875,1543.9880486085478,1444.7482519528228,0.3461298806629644,0.3235589429345836,4229.0,705.7176,0.1668757625916292,0.0018010932195546895,0.004412709903763299,0.00011854487129871105,37.22396300590761,0.696852085121453,0.01872052379298946,1021.5912860632517,1929.805542724887,1.8890191890354509,0.7175322655494702,0.968250470804866
37,6,67.9626109733854,882.9885057471264,42.00682021168804,15.261340263773173,39.75507191264408,30.58254907119921,30.6396552916066,0.047573462098631336,0.034635274267044144,886.0,38.547599999999996,0.04350744920993228,52.0,852.0,916.0,8.42911877394636,45.21072796934866,732.0,1016.0,9.666666666666666,226.5625,0.01374411661849647,0.04024466854745591,0.02706544890060006,0.0011625552501470374,1.4869388900682028,0.4894945288173837,0.3291961304441581,-3.6094973128518966,21.665508029913312,55.2435157737633,0.3921819190262846,3760.1057540073984,2.5498370819409923,4.282170169712849,563.4478602269352,0.42528735632183906,0.41732283464566927,0.5377358490566038,0.012048192771084338,50.717547292889755,50.687296320870786,50.74708727421259,44.48818897637795,0.49272954567885,0.5072704543211503,15.208969107495133,15.431752853742704,0.49742027960447793,0.5025797203955221,38.96216251778661,39.163706757451074,0.49679492119017143,0.5032050788098286,29.575013519651662,29.765205552142717,1.1738638091971332,1.9381855645229011,1.2708489638302929,1.868247183149117,-1.529500056938792,-1.6177522257825983,-0.19177449762614546,0.0032433194322186664,0.28171142122859627,0.6877974128646756,0.37324520412732776,0.7962964551032845,0.7789771877277667,0.8620723427463006,0.05894275979807162,-0.5464018483935016,0.00010291805548335079,0.012782706717944237,1.0744739121854012,1.5017598986359115,6.015098432149037,1.1648544111922405,1.3992479764877332,1.513125325973352,2.0431810943772946,1.6777332917976213,1.7828317768745752,3.027675132187941,0.8919895551744316,Normal,5,12.757485448657919,3.502433320170546,0.003282699330341598,0.006107108386295241,0.5375210529598909,2239.725788965269,4698.857142857143,1911.7152121236072,2267.534175933053,0.40684684679755717,0.47665330544682244,4404.0,1113.4325999999999,0.25282302452316074,0.008881940442428038,0.0018575580226014513,1.2444523455765326e-05,149.267107672241,0.172764869065135,0.0011574208930509335,1603.3887923745117,2176.799137499237,1.3576240197335687,0.6296613251312233,1.2443240998495033
38,7,67.26014857659014,892.111448834853,40.891283912694234,16.98464033189044,36.52167792963681,28.8732980935533,28.887949089878514,0.04583651960312864,0.0323651244822196,894.0,38.547599999999996,0.04311812080536912,52.0,860.0,926.0,5.775075987841945,43.363728470111454,726.0,1034.0,10.728260869565217,242.1875,0.008822911154690055,0.011840663714847035,0.006936480870955763,0.00020361080889097486,1.7070131000326012,0.425866987500231,0.249480796305604,-4.970960712184518,20.42686469602485,54.13051792120914,0.3773631858789458,3473.7116674530544,2.6499670275753653,4.2477638773167135,573.7763507071265,0.4579533941236069,0.44583333333333336,0.6401869158878505,0.03821656050955414,49.977120893200336,49.97136351991371,49.98307918691579,43.854166666666664,0.4806300760587642,0.5193699239412357,14.161433292340186,14.721095743811912,0.5011474953759135,0.4988525046240864,38.31995271778961,38.232109464751126,0.49858995489970936,0.5014100451002907,28.887410486118625,28.96899078344972,1.1639963855603987,2.1758240231840515,1.1639963855603987,1.8673474865529092,-2.0360394292897226,-1.7213780301896229,-0.17674265312906953,0.003436088050965614,0.31263614705424375,0.7831088827678098,0.6288775868464307,0.8615047888115887,0.8197538558395461,0.4426248375890438,0.1802930353343961,-0.5663896024366313,9.744653442061865e-06,0.015095627534265693,1.360185343014523,1.4442861157291715,6.285398371653895,1.1384951356046156,1.463497535791186,1.4056100420009456,2.077231545590907,1.6284530474746093,1.751330036849574,3.4656929147426307,0.7860776995011134,Anxious,5,13.825153967033167,4.627524740373629,0.003221079726168471,0.00554287311506618,0.5811209564608647,1687.8688053775586,4386.072538860104,1528.6578177857118,1692.2814927933193,0.348525430038372,0.3848246444679683,4056.0,818.3951999999999,0.2017739644970414,0.012660672323155221,0.0021796793466086237,6.604548762870535e-05,33.00269897108413,0.14622442456040777,0.004430680796395615,1196.6237192306496,1800.4669178658507,1.5046224547708553,1.018070171931655,1.4353364461874933
39,8,66.98322278113427,895.9316239316239,47.492089095905094,13.397478057063115,45.31463589462458,31.362493455038692,31.395208184789908,0.05300860894662383,0.03500545423032442,900.0,41.5128,0.04612533333333333,56.5,860.8,936.0,9.18803418803419,45.94017094017094,690.0,994.0,12.31578947368421,289.0625,0.01775940953156137,0.022987964461244608,0.01551638058705348,0.00030236342713095565,1.4815287838727835,0.40639105654030855,0.27430520484251675,-4.165859001021721,22.199764604228342,63.33953273850642,0.3504882913468715,4417.464797573922,2.8531623585973644,4.3521432072961534,722.8718824826078,0.4551282051282051,0.443956043956044,0.599009900990099,0.07142857142857142,49.50319375443577,49.493942548995925,49.51176202770983,46.59340659340659,0.4647845623323696,0.5352154376676304,15.135156470066326,16.241471846028052,0.4405993600751627,0.5594006399248372,42.04329898862109,47.37359409719448,0.4432454262722942,0.5567545737277061,31.596771601066916,35.41216475599212,1.2319579513970438,2.513523023105245,1.4128070568220252,2.354413531310523,-2.7703183156780344,-3.4369521218462546,-0.1253837876825085,0.004486490034962294,0.5069481814857535,0.933807580632481,0.48573197887507247,0.9929631298724606,1.0664033670480448,0.44189585257635855,-0.23036489001986382,-0.34880501929136387,4.2353498477230324e-05,0.011840555175893656,1.2368924107386707,1.5859764257551021,6.305762027751677,1.0863934313370813,1.5664333611859171,1.4285632249080444,2.217076415291278,1.669218388060879,1.7029702840741305,2.685718948844385,0.8339659138069868,Normal,5,11.735202327161359,4.184227129857475,0.004281048981124367,0.005941922363288628,0.7204821469183533,2672.433225071443,5115.459459459459,2257.418049843362,2690.798282246033,0.4412933125037216,0.5224229116173729,4442.0,1160.8758,0.26134079243583974,0.017069075315853152,0.003015643659924623,0.00010325733125403366,29.20512881071405,0.1493782048314681,0.005114793562446742,1902.6817121812837,2563.5278047347397,1.3473235109806383,0.7491408792492851,1.2721810543524696
40,1,63.56822183550011,944.1359223300971,23.598697171020856,8.636805700986383,22.502405397529916,18.982919151494986,19.029378982687856,0.024995020963485885,0.020106129533389378,946.0,26.686799999999998,0.02821014799154334,32.0,924.0,966.0,0.9708737864077669,25.24271844660194,868.0,1004.0,6.866666666666666,117.1875,0.0027969909369156606,0.03042131516993071,0.014040431031783221,0.0009194480396720586,2.166693821654492,0.6314333978613992,0.29142714653574603,-4.265814180586255,13.455802920427349,30.626976165757323,0.4393448066045675,1294.6834931074225,2.2761165830737826,3.819133720852104,278.842273361143,0.5436893203883495,0.5329949238578681,0.819047619047619,0.08196721311475409,50.065274151436036,50.067084936131145,50.06340438087894,42.63959390862944,0.4155837123673381,0.584416287632662,8.674393237524782,10.286579873320193,0.581156624096526,0.41884337590347426,23.348055485474966,19.82120011767828,0.5543679304399571,0.44563206956004275,17.612166150023018,15.79072036981286,1.1427620443427575,1.513885548057925,1.3501710832343072,1.5285196202448452,-0.28844539952895154,-0.29850499935550356,-0.382191532088188,0.0007184177659632288,0.13519518445443923,0.6611057521012035,0.25738421655685784,0.7100577503560728,0.6278073355160392,0.9712165293273962,0.40364587295720344,-0.8195627763828477,1.2434950906625173e-05,0.0039413305113332325,1.0009087184179455,1.8782999255591113,5.296020249867067,1.2988206385105647,1.438983726116823,1.4139132986548089,2.202146728358931,1.8094619607557176,1.8143674501919667,3.2216885258204977,0.9328277338814586,Anxious,6,27.72472762729203,2.686833726606007,0.003029683561035108,0.0016949189714351369,1.7875093807403593,1608.319397253571,2362.235294117647,1136.8939371847202,1619.9422663101918,0.48127887176005396,0.6808464005505929,2533.0,966.6551999999999,0.38162463482037107,0.0037066905758062025,0.020249870531901047,0.017664386991501253,1.146367011866516,0.4865307364847398,0.4244109708744759,1145.4721616386407,1128.2504933416378,0.9849654414365107,0.7264733753949772,1.479076094570857
41,2,63.250963004306215,948.416,38.22116961124571,18.47393425317329,45.62762223470618,26.928818955211916,27.03527045200996,0.04030000507292761,0.028393467587231675,954.0,29.651999999999997,0.031081761006289305,40.0,931.6,980.0,5.6000000000000005,42.4,810.0,1018.0,6.578947368421052,156.25,0.007783594445968784,0.04505308643029894,0.014503595731500495,0.0002216686347855203,3.1063390944114446,0.7536689425174432,0.24262288166586662,-4.233358678815141,19.11682306782854,50.66156612973015,0.3773437050658025,3042.5954017712966,2.6501038352438306,4.19021431455108,537.0336427994272,0.544,0.5338983050847458,0.7936507936507936,0.08823529411764706,49.068322981366464,49.09083119006363,49.047126423267315,46.61016949152542,0.4782918149466193,0.5217081850533808,13.222301928661398,13.809387640003083,0.4334405399996778,0.5665594600003222,33.35365065267895,38.1330338532888,0.43903185343155415,0.560968146568446,25.370211667954546,28.677756692669842,1.4390904089057288,1.6823016310043508,1.4390904089057288,1.98259836635672,-1.2875698430460591,-1.394821162658027,-0.17692597603527765,0.0028044963208549213,0.20639256998697167,0.8367735669942435,0.5072514460076026,0.8670843738983021,0.8700719629794231,0.7037711570393836,-0.10206420490172441,-0.4773500669873505,0.00010632456357909128,0.015971961250169617,0.8946595340261179,1.929289267819273,5.436722813085219,1.1588253464456326,1.3309448295905608,1.4259471149424356,1.9241353135071317,1.7229801220431438,1.7411085626383314,2.244003693201621,0.8916203884367472,Normal,6,21.57237463930127,2.361572342314042,0.003545111923501,0.002200449448302209,1.6110853745066884,1277.222417376189,2895.733333333333,992.8597127466711,1299.826847127076,0.3428698704116417,0.4410704544765364,3113.0,616.7615999999999,0.19812451011885637,0.009473435401371137,0.030461848524823244,0.007187032463351482,4.238445934418135,0.5781813144103177,0.03238250812155519,919.1163779718853,1061.4922996115645,1.1549052166319185,0.3059471659216553,2.1972245773362196
42,3,63.16528342983866,950.0,30.654533767921414,19.94743528699271,25.402612649772713,21.935026201245787,21.98345712215076,0.032267930282022544,0.02308950126446925,954.0,29.651999999999997,0.031081761006289305,42.5,924.0,975.2,1.7543859649122806,32.89473684210527,848.0,1032.0,7.125,140.625,0.008447358422375349,0.02136566222545526,0.017368473217798993,0.00047550793915374843,1.230140494074056,0.4483215774457465,0.36444745913612453,-4.053098600243529,15.544651604996504,40.384610526504886,0.38491522890370256,1972.180972335633,2.5979746315783685,4.001916874360381,419.67277461612974,0.49122807017543857,0.4910714285714286,0.7363636363636363,0.0,49.87580725285643,49.8731216986269,49.87839157651954,45.535714285714285,0.43047060977842894,0.5695293902215711,10.198906760778051,11.731132469908804,0.5266111861652525,0.4733888138347474,29.306296480542525,27.785927264930905,0.5142050620045763,0.4857949379954237,21.9417035860995,21.326945667377917,1.15530584409543,1.2928121614877028,1.2811311593988157,1.4629417886845308,-0.5601632256954296,-0.6005889556490391,-0.35936810102675965,0.00020979048684093663,0.07513417160528044,0.698732231046395,0.25260304539610523,0.7344793778515802,0.7418817740523096,0.6623021292730069,-0.14727250385127144,-0.47069553857071794,7.50406462231413e-06,0.002476442647949192,1.1516655195283647,1.7617176843255469,5.657858914435925,1.2151356007256078,1.7767710788996545,1.494563627324951,1.81719009698239,1.7962983495777396,1.796980305848164,2.862610278871328,0.8932242998608916,Anxious,6,18.14700410101081,2.0491643704309803,0.003851892829435141,0.0029946244502995095,1.2862690775966552,1242.196563305016,3427.222222222222,845.797639981776,1253.6667138110718,0.24678809401316207,0.36244996173594246,3526.0,361.7544,0.10259625638116845,0.01169995078407008,0.0506609382954494,0.008539846162386042,5.932301042914182,0.7145333277941314,0.12044792107231365,886.4762346836636,803.0611315077813,0.9059026063957047,0.4743904557552998,1.0520922730332165
43,4,66.69746086587858,899.607476635514,23.2191190776561,18.47393425317329,45.62762223470618,21.51261148327159,21.613978372713724,0.02581027801646827,0.023913331138295624,902.0,23.7216,0.026298891352549886,28.0,880.0,920.0,0.0,30.8411214953271,848.0,952.0,6.6875,78.125,0.007783594445968784,0.04773280580420344,0.036450968413680965,0.0013162929084549592,1.309507206022217,0.5582779921525787,0.4263267812388861,-3.3117872526038306,15.283390675765252,28.81451665689898,0.5304059359297284,1383.50561611667,1.8853484327002072,3.847951036390355,217.30161527239403,0.5514018691588785,0.5490196078431373,0.8571428571428571,0.09090909090909091,50.54585152838427,50.52753032101746,50.564707078602254,43.13725490196079,0.4208251793868233,0.5791748206131768,9.91487578867037,11.631648124631267,0.6550847949312422,0.3449152050687581,23.321694314297478,16.922616360396944,0.6036473838508594,0.39635261614914075,17.919349703522965,14.52016154483848,0.9983131660380025,0.0437739575919307,0.9946512838817636,1.016538262677729,0.9662010706308881,-0.1504498515500603,0.0,3.216727905819655e-05,0.0007399865507063558,0.8367735669942435,0.5072514460076026,0.8670843738983021,0.8700719629794231,0.7037711570393836,-0.10206420490172441,-0.4773500669873505,0.00010632456357909128,0.015971961250169617,0.7348596205974056,2.0794415416798357,5.0675711695960475,1.4186605687962868,1.4588778291091649,1.189643570391906,1.9300616714458954,1.8651540232574204,1.8249988707594706,3.1488258633906447,0.8820611010244491,Normal,6,18.349492206331835,1.9325365513700237,0.004406931550195529,0.002158864443714737,2.0413192514359837,443.312530840264,3304.2105263157896,330.3687466633759,455.232196731708,0.09998416990449413,0.1341659459376396,3290.0,385.476,0.11716595744680851,0.009473435401371137,0.04473783995186626,0.0024325023986817166,18.391694074427935,0.5781813144103177,0.03238250812155519,321.8977733234392,338.6278799409042,1.0519733530453932,0.17389064634669982,1.4533493255917969
44,5,65.27731701835943,919.1976744186046,51.649258872686346,24.510812571878898,45.051634243859986,29.905780129118774,29.948604239248844,0.05618950124667652,0.032534655995549895,930.0,38.547599999999996,0.04144903225806451,52.0,887.2,958.0,6.686046511627906,45.05813953488372,726.0,1010.0,10.424242424242424,265.625,0.009598627347105662,0.004683325019473566,0.0024717098911692234,9.800123744674385e-05,1.8947713225592813,0.27791470087264036,0.14667453405261538,-6.002845104214927,21.176861144645038,69.95082484705074,0.30273926277422436,4653.763420605985,3.3031724753382115,4.3747744116162215,924.238557047929,0.5523255813953488,0.5462686567164179,0.8032786885245902,0.09523809523809523,50.48835462058603,50.486775784019656,50.48850311225077,44.47761194029851,0.49859827098355725,0.5014017290164426,14.953729805226496,14.99571088775853,0.5494396554592499,0.4505603445407501,51.850487088645714,46.95364613587487,0.545170971234635,0.45482902876536513,38.158138361413386,34.853380255594985,1.201170652388253,2.332506925150218,1.2831073568821911,2.367424114963362,-3.00552787520283,-4.023670404833493,-0.03512817201546409,0.005346981362483207,0.5048541258640497,1.1436522215007647,0.2754178293310553,0.8701392191115985,1.0078481337771261,1.0038096538837782,-0.07252131714030452,0.0,0.0003793628588443312,0.015616206000257551,1.0752867411660945,1.3018216250815025,6.256260433496225,0.9924591766884172,1.208285259209162,1.3120313303598945,1.6316386836584287,1.6499784049181598,1.7607122360618843,3.1797791715085117,0.6858587591036591,Anxious,6,17.17095914304573,1.9553961130387523,0.00422007879093062,0.0027715254866059655,1.5226555957450587,618.1599481679376,3500.3,475.2167899689092,622.1016092278093,0.13576458874065342,0.17660199073449065,3539.0,363.23699999999997,0.1026383159084487,0.007296529987804184,0.01998722695251431,0.0009268111928965913,21.565586503166433,0.7085013977078106,0.03285333313813574,439.89226647204765,508.0913193853973,1.155035807881572,0.35549315190516007,1.550597412411167
45,6,68.99362679554064,869.439393939394,44.54301250622136,25.80055290982513,38.905620547423794,28.513754935685327,28.566061211396544,0.05123187747957774,0.03279556359470978,872.0,44.477999999999994,0.05100688073394495,60.5,834.0,904.8,8.333333333333332,39.015151515151516,740.0,982.0,12.0,195.3125,0.006524592231217159,0.015553522327932598,0.007664593061656434,0.0004256502178275305,2.029269160517081,0.5155574728702897,0.2540606652391641,-4.87114385852349,20.199255594368495,59.63402398893746,0.3387203184228454,3784.245934409152,2.9522882024208497,4.28494946297856,704.227301941688,0.5151515151515151,0.5078125,0.7846153846153846,0.03409090909090909,49.21793534932221,49.242106481149854,49.19426210769008,47.265625,0.47267897562526895,0.5273210243747313,13.888322295482851,14.669124244714482,0.5211533645293908,0.4788466354706093,43.05037002436249,41.265996387808684,0.5161635925067672,0.4838364074932327,31.986089597024318,30.96825523003766,1.2118259412064456,1.1129854270088069,1.2312776752849353,1.768318654710849,-0.8998680973160802,-1.8947586782947035,-0.01747707886056242,0.0009316162983417112,0.10666403139808785,0.9409907226429953,1.472448767051778,1.0675609252864398,1.4955513159696674,-1.36296483817258,-1.878169006908164,-0.20933427344968022,0.0004535438772325462,0.11880884785825228,1.0399358936285292,1.5364688925675098,6.1663125809009935,1.0552284100115847,1.3573697271616334,1.2385220536331616,2.0383178369740116,1.753450857943584,1.7411807066835132,2.541324415766376,0.7922509359974236,Normal,6,18.102023974287857,1.510421496115893,0.0035468352918934525,0.0030944307903561213,1.1461995863495356,490.266962904145,3324.6,395.8589545083031,494.45315536674786,0.1190696488324319,0.1474664509727922,3294.0,318.75899999999996,0.09676958105646628,0.014191069393708183,0.025083350041392262,0.000726671394236227,34.518147047409634,0.6270666504673471,0.01816628944786897,349.63117913891296,437.2260997501715,1.2505352092081465,0.4729950901276241,1.7346010553881062
46,7,66.25764901926084,905.7122302158274,39.40116854584673,14.683902451678735,35.71717335746038,23.009391534011325,23.020927128784276,0.04350296620865724,0.025404748623664146,910.0,32.6172,0.03584307692307692,46.0,882.0,936.0,2.774922918807811,33.91572456320658,722.0,1002.0,9.446601941747574,0.0,0.013625221871821363,0.012596050995554813,0.0034558283511026,0.00011996297411694943,3.6448717111589115,0.42272792091661193,0.11597882022086388,-5.667693096200102,16.278253681964717,53.063020780866424,0.3067720880269667,2713.6238957516084,3.2597489766151586,4.140519764885172,691.8885107461529,0.5344295991778006,0.5161290322580645,0.8208333333333333,0.04807692307692308,49.66589861751152,49.62751751566127,49.70035745189065,45.483870967741936,0.46714392314149794,0.5328560768585021,11.125998722803029,11.88279528953074,0.5020317289637816,0.49796827103621816,37.5973774921244,37.4449112711642,0.4990308022902926,0.5009691977097074,27.72499451636661,27.77878870647759,1.3575977636134084,1.198877348311882,1.3945356262305055,1.9440515451241982,-1.1897017671906323,-2.055322420717075,-0.04164125323790934,0.0013571563254581656,0.12774268954935952,0.8262773328308788,0.5782081917808739,0.9152222348070116,0.912489081903745,0.4339221596587386,-0.04105676784364398,-0.5047269356299648,1.2761592745703998e-05,0.014080956153325795,1.3828530436940367,1.584841203173246,6.099615550902097,1.0195420722317445,1.4454495297113328,1.436314490429797,2.027896659902523,1.5719730930727405,1.6707721246363039,3.318136433051594,0.7651307292996746,Anxious,6,17.757409763779272,1.574207474418323,0.002612340793609968,0.004156599398709843,0.6284802895416879,596.6005841667543,3394.488,431.7285350401007,597.7758771916509,0.12718517049996958,0.1757556910399313,3406.0,249.0768,0.07312883147386964,0.016392359479671686,0.0160695266238843,0.0008108230568742304,19.818783503559025,0.48296417783121454,0.02436901224257708,422.6913763919532,440.5803629981925,1.0423216266178357,1.1296170740338658,1.6698851611457453
47,8,68.54148446892177,875.6659707724426,58.42454912113154,23.582155797593156,53.562597269728535,32.479024451000726,32.51217516553944,0.06672013195807308,0.037090655038644844,882.0,56.3388,0.06387619047619048,76.0,826.0,924.0,8.559498956158663,49.478079331941544,706.0,1054.0,15.451612903225806,273.4375,0.007659987331777158,0.008437586932676001,0.002629623050938664,0.00012247556373246108,3.2086678467714753,0.4476251119466639,0.13950497007568394,-5.9409147697039995,22.989579530677798,79.36281430877928,0.28967696938306087,5731.891501090943,3.4521211752862118,4.465268071009592,1095.880207222578,0.4906054279749478,0.4773218142548596,0.6923076923076923,0.06382978723404255,50.47730698375481,50.463433269286874,50.49006288082312,47.94816414686825,0.5217239546561531,0.4782760453438469,16.60592705684301,15.89944819263199,0.4716928661470984,0.5283071338529017,54.506301489785535,57.68465474382578,0.47556629130894185,0.5244337086910582,40.29077881794163,42.310234256882644,1.2877766027520496,2.224838830609003,1.3899900951063475,1.7531938576925437,-1.663166493182258,-0.7692201809966166,-0.33675052880716905,0.0019476890830478035,0.24332622051301256,0.936177770986174,0.7774309628969389,1.1770222133895274,0.8095024464412583,0.9798340725942363,1.290764046848214,-0.9727362100150747,0.0002449744858168753,0.043792263214266665,1.235908671409538,1.5284913696333502,6.64247818288802,0.9618362348280917,1.637760555340014,1.3344332949883522,2.1582963075849557,1.69804613647556,1.6696524613855164,2.8127557596304995,0.6877737542635463,Normal,6,14.12100383358909,1.3685728733389342,0.003875110781453886,0.004728293910582424,0.8195579324671372,2306.0819337260054,4308.568181818182,1839.1489023330812,2319.4457460418994,0.4268584886492326,0.5352316213672768,3726.0,474.4320000000003,0.12733011272141714,0.004750082786594757,0.001585146100876923,2.8699879431378778e-05,55.231803487781086,0.24908294214743676,0.004509773833522226,1640.0958156205177,2018.6686418256027,1.2308236034745659,0.6290743275507427,0.7705789206927613
