,Label,ECG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_DFA_alpha2,HRV_MFDFA_alpha2_Width,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Mean,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Fluctuation,HRV_MFDFA_alpha2_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,Condition,Participant
4,4,65.49865863661223,915.9615384615385,44.84015257609021,18.47393425317329,45.62762223470618,37.613775621504075,37.79625159065654,0.048954187150046,0.04106479807512517,921.0,40.0302,0.04346384364820847,52.0,881.2,949.6,16.346153846153847,55.769230769230774,812.0,1030.0,6.933333333333334,132.8125,0.007783594445968845,0.05725504950464321,0.04510915915016674,0.000548408229310179,1.2692555255584181,0.5563462599451002,0.4383248674062945,-3.0986699677229956,26.72598580318607,57.79862900903943,0.4623982655195204,4852.897774740459,2.162637869924675,4.39297125305253,499.9900156987023,0.4519230769230769,0.45544554455445546,0.6739130434782609,0.0,49.435215946843854,49.44655287009636,49.4254366451439,42.57425742574257,0.4274930690895116,0.5725069309104884,17.474911988894473,20.222778847471123,0.592816767171646,0.40718323282835395,44.50182036798934,36.88183156053648,0.5636932663368487,0.4363067336631513,33.80668990809659,29.74248042424766,1.0859956786318157,0.9141871113662057,1.179951815934114,1.2490065597200883,0.10950697862500647,-0.07484006293764844,-0.42446322757408433,0.00012310689612153114,0.037789731973541046,0.8367735669942435,0.5072514460076026,0.8670843738983021,0.8700719629794231,0.7037711570393836,-0.10206420490172441,-0.4759503144988925,0.00010603231634058997,0.015971961250169617,0.6391499757923409,1.5629178967992075,5.614519554972366,1.2928413478375067,1.4717275877784342,1.4020108914809926,1.8443517530207145,1.8093381911037136,1.7650752805065142,3.243213201423677,1.0308368797140142,Normal,5
5,5,65.6363417179504,914.2369942196532,37.910060095525346,9.405764860250533,31.93480066607974,31.710831140072674,31.75687574995445,0.04146633786995622,0.034685569869265076,918.0,35.5824,0.03876078431372549,46.0,886.0,946.0,10.982658959537572,52.02312138728323,764.0,992.0,10.8125,148.4375,0.002728307660500693,0.011911770794849836,0.02159366899972696,0.0008379674823427638,0.5516325546622232,0.3213169613263851,0.5824836815933291,-3.835355109119257,22.45550219209142,48.76328403524786,0.4605002028956822,3440.0566211595274,2.1715517033692415,4.243535700805056,423.5679700344825,0.45664739884393063,0.44311377245508987,0.5743243243243243,0.01834862385321101,49.94254194438061,49.947672652443366,49.93716074590848,40.41916167664671,0.4114676413277836,0.5885323586722163,14.404254862350044,17.226939422325287,0.5864549712189087,0.4135450287810913,37.34309264986209,31.358432697538852,0.5558394061253674,0.44416059387463247,28.301847349561115,25.299394687487474,0.9607191797785377,1.5221507304081359,1.3807689625829864,1.7217945449826058,-1.8174983311558268,-2.835362536722708,-0.2759580732795236,0.0017796554156535931,0.19952029014038258,0.4407604426060155,0.9188675257872432,0.56156406381769,0.23759090365096935,0.8048083287748344,1.5533076772366272,-0.8525787462008252,0.00019380843998270466,0.04695065511660997,1.1168888079285937,1.6782987620052217,5.9701891446013144,1.2761904262639898,1.4450576709051426,1.4240621283419541,2.2457243384987864,1.7606366008526675,1.8982687765418653,3.1213802931553922,0.9751015292065578,Anxious,5
6,6,67.9645242764594,882.9885057471264,42.00682021168804,15.261340263773173,39.75507191264408,30.58254907119921,30.6396552916066,0.047573462098631336,0.034635274267044144,886.0,38.547599999999996,0.04350744920993228,52.0,852.0,916.0,8.42911877394636,45.21072796934866,732.0,1016.0,9.666666666666666,226.5625,0.013744116618496453,0.04024466854745575,0.027065448900599896,0.0011625552501470134,1.486938890068206,0.48949452881738387,0.3291961304441575,-3.609497312851903,21.665508029913312,55.2435157737633,0.3921819190262846,3760.1057540073984,2.5498370819409923,4.282170169712849,563.4478602269352,0.42528735632183906,0.41732283464566927,0.5377358490566038,0.012048192771084338,50.717547292889755,50.687296320870786,50.74708727421259,44.48818897637795,0.49272954567885,0.5072704543211503,15.208969107495133,15.431752853742704,0.49742027960447793,0.5025797203955221,38.96216251778661,39.163706757451074,0.49679492119017143,0.5032050788098286,29.575013519651662,29.765205552142717,1.1738638091971332,1.9381855645229011,1.2708489638302929,1.868247183149117,-1.529500056938792,-1.6177522257825983,-0.19177449762614546,0.0032433194322186664,0.28171142122859627,0.6877974128646756,0.37324520412732776,0.7962964551032845,0.7789771877277667,0.8620723427463006,0.05894275979807162,-0.5464018483935016,0.00010291805548335079,0.012782706717944237,1.0744739121854012,1.5017598986359115,6.015098432149037,1.1648544111922405,1.3992479764877332,1.513125325973352,2.0431810943772946,1.6777332917976213,1.7828317768745752,3.027675132187941,0.8919895551744316,Normal,5
7,7,67.26014852164275,892.111448834853,40.891283912694234,16.98464033189044,36.52167792963681,28.8732980935533,28.887949089878514,0.04583651960312864,0.0323651244822196,894.0,38.547599999999996,0.04311812080536912,52.0,860.0,926.0,5.775075987841945,43.363728470111454,726.0,1034.0,10.728260869565217,242.1875,0.008822911154690059,0.011840663714847096,0.00693648087095577,0.00020361080889098125,1.7070131000326083,0.42586698750023205,0.24948079630560357,-4.9709607121845165,20.42686469602485,54.13051792120914,0.3773631858789458,3473.7116674530544,2.6499670275753653,4.2477638773167135,573.7763507071265,0.4579533941236069,0.44583333333333336,0.6401869158878505,0.03821656050955414,49.977120893200336,49.97136351991371,49.98307918691579,43.854166666666664,0.4806300760587642,0.5193699239412357,14.161433292340186,14.721095743811912,0.5011474953759135,0.4988525046240864,38.31995271778961,38.232109464751126,0.49858995489970936,0.5014100451002907,28.887410486118625,28.96899078344972,1.1639963855603987,2.1758240231840515,1.1639963855603987,1.8673474865529092,-2.0360394292897226,-1.7213780301896229,-0.17674265312906953,0.003436088050965614,0.31263614705424375,0.7831088827678098,0.6288775868464307,0.8615047888115887,0.8197538558395461,0.4426248375890438,0.1802930353343961,-0.5663896024366313,9.744653442061865e-06,0.015095627534265693,1.360185343014523,1.4442861157291715,6.285398371653895,1.1384951356046156,1.463497535791186,1.4056100420009456,2.077231545590907,1.6284530474746093,1.751330036849574,3.4656929147426307,0.7860776995011134,Anxious,5
8,8,66.98191091647185,895.9316239316239,47.492089095905094,13.397478057063115,45.31463589462458,31.362493455038692,31.395208184789908,0.05300860894662383,0.03500545423032442,900.0,41.5128,0.04612533333333333,56.5,860.8,936.0,9.18803418803419,45.94017094017094,690.0,994.0,12.31578947368421,289.0625,0.017759409531561448,0.022987964461244834,0.015516380587053624,0.00030236342713095283,1.4815287838727842,0.4063910565403093,0.2743052048425171,-4.165859001021711,22.199764604228342,63.33953273850642,0.3504882913468715,4417.464797573922,2.8531623585973644,4.3521432072961534,722.8718824826078,0.4551282051282051,0.443956043956044,0.599009900990099,0.07142857142857142,49.50319375443577,49.493942548995925,49.51176202770983,46.59340659340659,0.4647845623323696,0.5352154376676304,15.135156470066326,16.241471846028052,0.4405993600751627,0.5594006399248372,42.04329898862109,47.37359409719448,0.4432454262722942,0.5567545737277061,31.596771601066916,35.41216475599212,1.2319579513970438,2.513523023105245,1.4128070568220252,2.354413531310523,-2.7703183156780344,-3.4369521218462546,-0.1253837876825085,0.004486490034962294,0.5069481814857535,0.933807580632481,0.48573197887507247,0.9929631298724606,1.0664033670480448,0.44189585257635855,-0.23036489001986382,-0.34880501929136387,4.2353498477230324e-05,0.011840555175893656,1.2368924107386707,1.5859764257551021,6.305762027751677,1.0863934313370813,1.5664333611859171,1.4285632249080444,2.217076415291278,1.669218388060879,1.7029702840741305,2.685718948844385,0.8339659138069868,Normal,5
1,1,63.56864618195902,944.1359223300971,23.598697171020856,8.636805700986383,22.502405397529916,18.982919151494986,19.029378982687856,0.024995020963485885,0.020106129533389378,946.0,26.686799999999998,0.02821014799154334,32.0,924.0,966.0,0.9708737864077669,25.24271844660194,868.0,1004.0,6.866666666666666,117.1875,0.0027969909369156697,0.030421315169930727,0.014040431031783283,0.0009194480396720494,2.1666938216544835,0.6314333978613985,0.29142714653574686,-4.265814180586251,13.455802920427349,30.626976165757323,0.4393448066045675,1294.6834931074225,2.2761165830737826,3.819133720852104,278.842273361143,0.5436893203883495,0.5329949238578681,0.819047619047619,0.08196721311475409,50.065274151436036,50.067084936131145,50.06340438087894,42.63959390862944,0.4155837123673381,0.584416287632662,8.674393237524782,10.286579873320193,0.581156624096526,0.41884337590347426,23.348055485474966,19.82120011767828,0.5543679304399571,0.44563206956004275,17.612166150023018,15.79072036981286,1.1427620443427575,1.513885548057925,1.3501710832343072,1.5285196202448452,-0.28844539952895154,-0.29850499935550356,-0.382191532088188,0.0007184177659632288,0.13519518445443923,0.6611057521012035,0.25738421655685784,0.7100577503560728,0.6278073355160392,0.9712165293273962,0.40364587295720344,-0.8195627763828477,1.2434950906625173e-05,0.0039413305113332325,1.0009087184179455,1.8782999255591113,5.296020249867067,1.2988206385105647,1.438983726116823,1.4139132986548089,2.202146728358931,1.8094619607557176,1.8143674501919667,3.2216885258204977,0.9328277338814586,Anxious,6
2,2,63.25085075099599,948.483870967742,38.36866181252649,18.47393425317329,45.62762223470618,27.03265113972872,27.139634781801398,0.0404526244324838,0.028500907571730447,954.0,29.651999999999997,0.031081761006289305,40.0,931.2,980.0,5.64516129032258,42.74193548387097,810.0,1018.0,6.526315789473684,156.25,0.007783594445968845,0.05996157714779651,0.01975892536843635,0.0006509253191132716,3.03465780803957,0.7460558902927231,0.24584514547776487,-3.9241499723297326,19.190619793138055,50.84806049953175,0.37741104782776874,3065.5843208764477,2.6496309680270653,4.1934833761395165,538.9143830546924,0.5403225806451613,0.5299145299145299,0.7903225806451613,0.08823529411764706,48.949416342412455,48.971409596713976,48.92897479127952,47.008547008547005,0.4780828623559253,0.5219171376440745,13.270823414481885,13.86586798876894,0.4328840410563187,0.5671159589436812,33.45493418487948,38.292200710450466,0.4385207232121229,0.5614792767878769,25.44943393685779,28.797178076431297,1.436201913139737,1.6830883944207233,1.436201913139737,1.9829339559066854,-1.2653362583731234,-1.3793547919377964,-0.17516142076713692,0.002888124570714412,0.2096423492717521,0.8367735669942435,0.5072514460076026,0.8670843738983021,0.8700719629794231,0.7037711570393836,-0.10206420490172441,-0.4759503144988925,0.00010603231634058997,0.015971961250169617,0.8961915851873217,1.9459101490553135,5.438973959989519,1.1604067877278232,1.3323299030268976,1.4269859200196882,1.9193591166300226,1.7204915469746438,1.7416094620682354,2.2462630084580932,0.8973156529531452,Normal,6
3,3,63.164148327767826,950.0,30.654533767921414,19.94743528699271,25.402612649772713,21.935026201245787,21.98345712215076,0.032267930282022544,0.02308950126446925,954.0,29.651999999999997,0.031081761006289305,42.5,924.0,975.2,1.7543859649122806,32.89473684210527,848.0,1032.0,7.125,140.625,0.008447358422375241,0.021365662225454964,0.017368473217798754,0.0004755079391537368,1.2301404940740557,0.44832157744574647,0.36444745913612453,-4.053098600243543,15.544651604996504,40.384610526504886,0.38491522890370256,1972.180972335633,2.5979746315783685,4.001916874360381,419.67277461612974,0.49122807017543857,0.4910714285714286,0.7363636363636363,0.0,49.87580725285643,49.8731216986269,49.87839157651954,45.535714285714285,0.43047060977842894,0.5695293902215711,10.198906760778051,11.731132469908804,0.5266111861652525,0.4733888138347474,29.306296480542525,27.785927264930905,0.5142050620045763,0.4857949379954237,21.9417035860995,21.326945667377917,1.15530584409543,1.2928121614877028,1.2811311593988157,1.4629417886845308,-0.5601632256954296,-0.6005889556490391,-0.35936810102675965,0.00020979048684093663,0.07513417160528044,0.698732231046395,0.25260304539610523,0.7344793778515802,0.7418817740523096,0.6623021292730069,-0.14727250385127144,-0.47069553857071794,7.50406462231413e-06,0.002476442647949192,1.1516655195283647,1.7617176843255469,5.657858914435925,1.2151356007256078,1.7767710788996545,1.494563627324951,1.81719009698239,1.7962983495777396,1.796980305848164,2.862610278871328,0.8932242998608916,Anxious,6
4,4,66.70038729135472,899.607476635514,23.2191190776561,18.47393425317329,45.62762223470618,21.51261148327159,21.613978372713724,0.02581027801646827,0.023913331138295624,902.0,23.7216,0.026298891352549886,28.0,880.0,920.0,0.0,30.8411214953271,848.0,952.0,6.6875,78.125,0.007783594445968845,0.04773280580420363,0.036450968413681006,0.0013162929084549564,1.3095072060222206,0.5582779921525793,0.42632678123888545,-3.3117872526038297,15.283390675765252,28.81451665689898,0.5304059359297284,1383.50561611667,1.8853484327002072,3.847951036390355,217.30161527239403,0.5514018691588785,0.5490196078431373,0.8571428571428571,0.09090909090909091,50.54585152838427,50.52753032101746,50.564707078602254,43.13725490196079,0.4208251793868233,0.5791748206131768,9.91487578867037,11.631648124631267,0.6550847949312422,0.3449152050687581,23.321694314297478,16.922616360396944,0.6036473838508594,0.39635261614914075,17.919349703522965,14.52016154483848,0.9983131660380025,0.0437739575919307,0.9946512838817636,1.016538262677729,0.9662010706308881,-0.1504498515500603,0.0,3.216727905819655e-05,0.0007399865507063558,0.8367735669942435,0.5072514460076026,0.8670843738983021,0.8700719629794231,0.7037711570393836,-0.10206420490172441,-0.4759503144988925,0.00010603231634058997,0.015971961250169617,0.7348596205974056,2.0794415416798357,5.0675711695960475,1.4186605687962868,1.4588778291091649,1.189643570391906,1.9300616714458954,1.8651540232574204,1.8249988707594706,3.1488258633906447,0.8820611010244491,Normal,6
5,5,65.2779750131621,919.1976744186046,51.649258872686346,24.510812571878898,45.051634243859986,29.905780129118774,29.948604239248844,0.05618950124667652,0.032534655995549895,930.0,38.547599999999996,0.04144903225806451,52.0,887.2,958.0,6.686046511627906,45.05813953488372,726.0,1010.0,10.424242424242424,265.625,0.009598627347105634,0.004683325019473555,0.0024717098911692112,9.800123744674311e-05,1.894771322559286,0.27791470087264053,0.1466745340526151,-6.0028451042149324,21.176861144645038,69.95082484705074,0.30273926277422436,4653.763420605985,3.3031724753382115,4.3747744116162215,924.238557047929,0.5523255813953488,0.5462686567164179,0.8032786885245902,0.09523809523809523,50.48835462058603,50.486775784019656,50.48850311225077,44.47761194029851,0.49859827098355725,0.5014017290164426,14.953729805226496,14.99571088775853,0.5494396554592499,0.4505603445407501,51.850487088645714,46.95364613587487,0.545170971234635,0.45482902876536513,38.158138361413386,34.853380255594985,1.201170652388253,2.332506925150218,1.2831073568821911,2.367424114963362,-3.00552787520283,-4.023670404833493,-0.03512817201546409,0.005346981362483207,0.5048541258640497,1.1436522215007647,0.2754178293310553,0.8701392191115985,1.0078481337771261,1.0038096538837782,-0.07252131714030452,0.0,0.0003793628588443312,0.015616206000257551,1.0752867411660945,1.3018216250815025,6.256260433496225,0.9924591766884172,1.208285259209162,1.3120313303598945,1.6316386836584287,1.6499784049181598,1.7607122360618843,3.1797791715085117,0.6858587591036591,Anxious,6
6,6,68.99273335535278,869.439393939394,44.54301250622136,25.80055290982513,38.905620547423794,28.513754935685327,28.566061211396544,0.05123187747957774,0.03279556359470978,872.0,44.477999999999994,0.05100688073394495,60.5,834.0,904.8,8.333333333333332,39.015151515151516,740.0,982.0,12.0,195.3125,0.006524592231217175,0.0155535223279326,0.007664593061656431,0.00042565021782753424,2.0292691605170825,0.5155574728702895,0.2540606652391638,-4.87114385852349,20.199255594368495,59.63402398893746,0.3387203184228454,3784.245934409152,2.9522882024208497,4.28494946297856,704.227301941688,0.5151515151515151,0.5078125,0.7846153846153846,0.03409090909090909,49.21793534932221,49.242106481149854,49.19426210769008,47.265625,0.47267897562526895,0.5273210243747313,13.888322295482851,14.669124244714482,0.5211533645293908,0.4788466354706093,43.05037002436249,41.265996387808684,0.5161635925067672,0.4838364074932327,31.986089597024318,30.96825523003766,1.2118259412064456,1.1129854270088069,1.2312776752849353,1.768318654710849,-0.8998680973160802,-1.8947586782947035,-0.01747707886056242,0.0009316162983417112,0.10666403139808785,0.9409907226429953,1.472448767051778,1.0675609252864398,1.4955513159696674,-1.36296483817258,-1.878169006908164,-0.20933427344968022,0.0004535438772325462,0.11880884785825228,1.0399358936285292,1.5364688925675098,6.1663125809009935,1.0552284100115847,1.3573697271616334,1.2385220536331616,2.0383178369740116,1.753450857943584,1.7411807066835132,2.541324415766376,0.7922509359974236,Normal,6
7,7,66.25638976453207,905.7122302158274,39.40116854584673,14.683902451678735,35.71717335746038,23.009391534011325,23.020927128784276,0.04350296620865724,0.025404748623664146,910.0,32.6172,0.03584307692307692,46.0,882.0,936.0,2.774922918807811,33.91572456320658,722.0,1002.0,9.446601941747574,0.0,0.01362522187182134,0.012596050995554739,0.0034558283511025843,0.00011996297411694972,3.6448717111589066,0.422727920916611,0.1159788202208638,-5.667693096200106,16.278253681964717,53.063020780866424,0.3067720880269667,2713.6238957516084,3.2597489766151586,4.140519764885172,691.8885107461529,0.5344295991778006,0.5161290322580645,0.8208333333333333,0.04807692307692308,49.66589861751152,49.62751751566127,49.70035745189065,45.483870967741936,0.46714392314149794,0.5328560768585021,11.125998722803029,11.88279528953074,0.5020317289637816,0.49796827103621816,37.5973774921244,37.4449112711642,0.4990308022902926,0.5009691977097074,27.72499451636661,27.77878870647759,1.3575977636134084,1.198877348311882,1.3945356262305055,1.9440515451241982,-1.1897017671906323,-2.055322420717075,-0.04164125323790934,0.0013571563254581656,0.12774268954935952,0.8262773328308788,0.5782081917808739,0.9152222348070116,0.912489081903745,0.4339221596587386,-0.04105676784364398,-0.5047269356299648,1.2761592745703998e-05,0.014080956153325795,1.3828530436940367,1.584841203173246,6.099615550902097,1.0195420722317445,1.4454495297113328,1.436314490429797,2.027896659902523,1.5719730930727405,1.6707721246363039,3.318136433051594,0.7651307292996746,Anxious,6
8,8,68.54193814895383,875.6659707724426,58.42454912113154,23.582155797593156,53.562597269728535,32.479024451000726,32.51217516553944,0.06672013195807308,0.037090655038644844,882.0,56.3388,0.06387619047619048,76.0,826.0,924.0,8.559498956158663,49.478079331941544,706.0,1054.0,15.451612903225806,273.4375,0.007659987331777199,0.008437586932676064,0.0026296230509386767,0.00012247556373245938,3.2086678467714838,0.44762511194666443,0.13950497007568374,-5.940914769703995,22.989579530677798,79.36281430877928,0.28967696938306087,5731.891501090943,3.4521211752862118,4.465268071009592,1095.880207222578,0.4906054279749478,0.4773218142548596,0.6923076923076923,0.06382978723404255,50.47730698375481,50.463433269286874,50.49006288082312,47.94816414686825,0.5217239546561531,0.4782760453438469,16.60592705684301,15.89944819263199,0.4716928661470984,0.5283071338529017,54.506301489785535,57.68465474382578,0.47556629130894185,0.5244337086910582,40.29077881794163,42.310234256882644,1.2877766027520496,2.224838830609003,1.3899900951063475,1.7531938576925437,-1.663166493182258,-0.7692201809966166,-0.33675052880716905,0.0019476890830478035,0.24332622051301256,0.936177770986174,0.7774309628969389,1.1770222133895274,0.8095024464412583,0.9798340725942363,1.290764046848214,-0.9727362100150747,0.0002449744858168753,0.043792263214266665,1.235908671409538,1.5284913696333502,6.64247818288802,0.9618362348280917,1.637760555340014,1.3344332949883522,2.1582963075849557,1.69804613647556,1.6696524613855164,2.8127557596304995,0.6877737542635463,Normal,6
1,1,67.30852993168294,891.6712328767123,59.735822423259016,25.22790993734612,55.28101701276908,45.83776736961774,45.94096233714005,0.06699310263777282,0.05140657865762451,896.0,50.4084,0.056259375,68.0,845.2,930.0,26.94063926940639,68.94977168949772,736.0,1056.0,9.521739130434783,171.875,0.004573579619542427,0.019746131175579027,0.00931659871903886,0.00108046485301251,2.1194570863320514,0.5687778180869936,0.2683601483393678,-4.675957661202153,32.48516600282751,77.82016023516503,0.4174389503267594,7941.94881570947,2.395559875802745,4.606897193756569,745.6914135516067,0.5662100456621004,0.568075117370892,0.9008264462809917,0.05405405405405406,49.38785504407442,49.35127267267535,49.423806044699056,48.82629107981221,0.4818181818181818,0.5181818181818182,22.55009783664799,23.385568041566323,0.5328013857468107,0.4671986142531895,56.803460442870396,53.19158035574823,0.5252350155879176,0.47476498441208226,43.21539095465375,41.08667066926176,1.1786952642271218,1.9291167374371034,1.503149325588831,2.105738625152383,-2.080348094989258,-3.080348094989258,-0.1876346112863485,0.00821972907363892,0.46597087476097726,0.8528123581454939,0.11177151313970446,0.8882064401344958,0.8915672410232218,0.8460805561401941,-0.11965769647555735,-0.4699315076416172,1.8939448325559893e-05,0.0008876206276255856,0.9542181185967529,1.894038318348473,6.323172521335075,1.2238271994523127,1.269038472168107,1.2387473705779628,1.777588728218982,1.7639958844161683,1.7764227140821318,3.480605115702592,0.8875327693608646,Anxious,7
2,2,67.3753866698523,891.1818181818181,49.68785284486644,18.47393425317329,45.62762223470618,44.67388191315861,44.84530990323389,0.05575501186305528,0.05012880761447972,899.0,37.065,0.041229143492769744,48.5,866.4,925.6,30.303030303030305,68.93939393939394,714.0,992.0,7.764705882352941,156.25,0.007783594445968845,0.05204574120422963,0.03525365540496884,0.0023447529885569514,1.4763218340443083,0.5805815709978334,0.39326219907441173,-3.3451860556685338,31.710422736988917,63.0042752233377,0.5033058887604331,6276.563463115504,1.9868633018835722,4.504692034350466,500.7235292120883,0.5681818181818182,0.5736434108527132,0.8783783783783784,0.044444444444444446,50.10317787866282,50.104660741791726,50.101212495811644,46.51162790697674,0.48086779578035826,0.5191322042196417,21.989507987639502,22.84765599827222,0.5023604279027087,0.49763957209729137,44.65578527032024,44.445467016436396,0.49801638832763256,0.5019836116723676,35.19714206897636,35.33705507625473,1.080971311880437,2.3139153161631674,1.2823300322506008,2.2379289699620206,-2.381302492378225,-3.4191295610035417,-0.08702078203278764,0.00888363510169705,0.611303978306072,0.8916218051108462,0.7647613760182208,0.4307591737150087,0.8131398617241191,1.660385690533964,-1.5140948272219195,0.0,0.001978045850624693,0.06220155600969982,0.7385906047286075,1.8050046959780754,5.662305840146975,1.3033817432762003,1.437649367076508,1.272970843808564,1.6376379749598446,1.7495834547306275,1.8044439425212844,3.22166832132243,0.9605991980943345,Normal,7
3,3,68.84084604393064,871.847389558233,51.41945630896664,37.51834359185945,42.20216637014497,38.84148929073885,38.91979392479477,0.05897758819352661,0.04455078922748156,876.0,47.4432,0.05415890410958904,62.0,830.0,910.8,19.27710843373494,61.84738955823293,716.0,992.0,10.826086956521738,234.375,0.0021155949293088774,0.00986689461684068,0.007127880673815632,0.0003148211277466589,1.384267648178631,0.5079432392825788,0.36694004945569025,-4.943741329439775,27.52045020660537,67.33844330093342,0.4086885419019464,5821.95010676997,2.4468510796662426,4.4720385892426435,659.068570775732,0.5461847389558233,0.5469387755102041,0.8134328358208955,0.022988505747126436,49.78109708987896,49.796623378345316,49.765490603071356,46.53061224489796,0.47625004009108696,0.5237499599089129,18.992220866483613,19.916831122026412,0.558380710837343,0.4416192891626572,50.31856832525133,44.74938689959941,0.5466259370109465,0.45337406298905336,38.03066375797484,34.63515403339041,1.015654162847685,3.0350015005683177,1.2487462630305988,2.3266052404335507,-3.1100201299620824,-3.60211199141573,-0.1448571846830659,0.007812908796205767,0.7707044265826835,0.8019558594135257,0.4358328508707876,0.8189489492187881,0.8487459071506955,0.2970247298180446,-0.1822544904558967,-0.43163214321184484,2.2186179797283772e-05,0.005403599918321099,1.038417641830276,1.5524384684696952,6.220901117818239,1.1848197768228241,1.6875462058184518,1.5596204185321667,2.041710321122392,1.8076325280764423,1.8125694055587511,2.854928711976464,0.9910042566028534,Anxious,7
4,4,67.71518315135431,886.5370370370371,42.36610043307216,18.47393425317329,45.62762223470618,42.240521803630585,42.436704866702044,0.04778830287188805,0.0476466521295104,890.0,37.065,0.041646067415730334,49.5,846.4,923.2,25.925925925925924,65.74074074074075,782.0,978.0,9.818181818181818,125.0,0.007783594445968845,0.03671229786369133,0.035406390040586044,0.0017766770166171351,1.03688339369273,0.49681462298741064,0.4791422314307376,-3.340862965511235,30.007281782457177,52.00776158452332,0.5769769908995057,4902.805801766876,1.7331713669222795,4.397414801312937,360.5534529440652,0.5740740740740741,0.588785046728972,0.9365079365079365,0.07692307692307693,49.3368700265252,49.36214316533973,49.311871649037336,48.598130841121495,0.4655869597100295,0.5344130402899703,20.47640151168961,21.93773349604275,0.5112635276383048,0.4887364723616953,37.186950720680144,36.35846477961258,0.4998544124686659,0.500145587531334,30.01793066460626,30.026672410323165,0.8666882134986618,1.5733837816889786,0.9971255551645578,1.4891991372399864,-1.6251644698111445,-2.1973605117811217,-0.18725139549410957,0.0005586366827556777,0.13993013519499842,0.8367735669942435,0.5072514460076026,0.8670843738983021,0.8700719629794231,0.7037711570393836,-0.10206420490172441,-0.4759503144988925,0.00010603231634058997,0.015971961250169617,0.7112903225081393,1.8935421635379972,5.707123469792435,1.3422737271366594,1.1046315653002052,1.1382967760740443,1.2763362399733142,1.8525514335423643,1.8460413686603783,3.255848370149897,1.0632693290442496,Normal,7
5,5,67.62662039679432,887.2808988764045,37.52242184563219,15.087180362325691,35.59134749090939,34.7470537812758,34.796092813955006,0.04228922530976174,0.039161277815489136,892.0,38.547599999999996,0.04321479820627802,52.5,852.0,922.0,15.168539325842698,56.17977528089888,770.0,970.0,9.128205128205128,187.5,0.010978489118623693,0.017461685125709024,0.018477560067758178,0.0012034011982517496,0.9450211533165696,0.3628693492063585,0.383980134130185,-3.991198252450921,24.604553187544077,47.076327722258455,0.5226523473263749,3638.881667180677,1.9133177247083923,4.267938042952245,360.28788898071264,0.5449438202247191,0.536231884057971,0.8162162162162162,0.07258064516129033,49.96992179667134,49.97042534041162,49.969335327312656,48.98550724637681,0.4993607271844933,0.5006392728155068,17.386922808414454,17.409167011812993,0.466197691239907,0.533802308760093,32.143090920476865,34.394801029973074,0.4733130257018941,0.5266869742981058,25.840698313588636,27.258773210992405,0.8996476685252366,1.6693360979369698,0.9541496071234867,1.7031425147127157,-1.5009723859449373,-2.438625980382926,-0.0513228830821645,0.002363929148569328,0.2462860999359029,0.8355842889119716,0.6593975510479786,0.9008941590866273,1.0794971140604226,-0.15803131555911687,-0.9448194964323289,-0.22914222279117938,3.2721607823994255e-05,0.02022219979955377,1.1873263345193896,1.9608960202831178,5.96239678477949,1.3247254574318728,1.7430959220416697,1.4498358647325522,2.2280190666638786,1.836584345329664,1.8338148789956512,3.6563093823858996,0.9047131190357391,Anxious,7
